Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1961,1961,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1962,1962,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1963,1963,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1964,1964,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1965,1965,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1966,1966,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1967,1967,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1968,1968,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1969,1969,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1970,1970,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1971,1971,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1972,1972,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1973,1973,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1974,1974,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1975,1975,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1976,1976,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1977,1977,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1978,1978,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1979,1979,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1980,1980,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1981,1981,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1982,1982,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1983,1983,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1984,1984,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1985,1985,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1986,1986,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1987,1987,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1988,1988,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1989,1989,ha,,M,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1990,1990,ha,25.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1991,1991,ha,30.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1992,1992,ha,30.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1993,1993,ha,33.000000,A,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1994,1994,ha,35.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1995,1995,ha,34.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1996,1996,ha,34.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1997,1997,ha,35.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1998,1998,ha,35.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,1999,1999,ha,35.000000,A,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2000,2000,ha,39.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2001,2001,ha,41.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2002,2002,ha,51.000000,A,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2003,2003,ha,53.000000,A,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2004,2004,ha,55.000000,A,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2005,2005,ha,57.000000,A,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2006,2006,ha,60.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2007,2007,ha,62.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2008,2008,ha,67.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2009,2009,ha,70.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2010,2010,ha,75.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2011,2011,ha,79.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2012,2012,ha,84.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2013,2013,ha,90.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2014,2014,ha,96.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2015,2015,ha,99.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2016,2016,ha,95.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2017,2017,ha,92.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2018,2018,ha,91.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2019,2019,ha,91.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2020,2020,ha,91.000000,I,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2021,2021,ha,91.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2022,2022,ha,91.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2023,2023,ha,91.000000,E,
95,'340,Honduras,515,'01341,Apples,5312,Area harvested,2024,2024,ha,91.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1990,1990,kg/ha,4600.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1991,1991,kg/ha,4500.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1992,1992,kg/ha,4500.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1993,1993,kg/ha,4545.500000,A,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1994,1994,kg/ha,4464.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1995,1995,kg/ha,4442.700000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1996,1996,kg/ha,4389.200000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1997,1997,kg/ha,4335.100000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1998,1998,kg/ha,4283.800000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,1999,1999,kg/ha,4285.700000,A,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2000,2000,kg/ha,3883.200000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2001,2001,kg/ha,3571.900000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2002,2002,kg/ha,3117.600000,A,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2003,2003,kg/ha,3018.900000,A,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2004,2004,kg/ha,2927.300000,A,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2005,2005,kg/ha,2842.100000,A,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2006,2006,kg/ha,2916.700000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2007,2007,kg/ha,2786.800000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2008,2008,kg/ha,2574.600000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2009,2009,kg/ha,2445.900000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2010,2010,kg/ha,2332.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2011,2011,kg/ha,2218.100000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2012,2012,kg/ha,2104.100000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2013,2013,kg/ha,1990.200000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2014,2014,kg/ha,1883.200000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2015,2015,kg/ha,1851.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2016,2016,kg/ha,1951.300000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2017,2017,kg/ha,2021.300000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2018,2018,kg/ha,2068.500000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2019,2019,kg/ha,2096.700000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2020,2020,kg/ha,2114.000000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2021,2021,kg/ha,2134.200000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2022,2022,kg/ha,2146.100000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2023,2023,kg/ha,2131.400000,E,
95,'340,Honduras,515,'01341,Apples,5412,Yield,2024,2024,kg/ha,2137.200000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,1961,1961,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1962,1962,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1963,1963,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1964,1964,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1965,1965,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1966,1966,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1967,1967,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1968,1968,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1969,1969,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1970,1970,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1971,1971,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1972,1972,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1973,1973,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1974,1974,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1975,1975,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1976,1976,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1977,1977,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1978,1978,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1979,1979,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1980,1980,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1981,1981,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1982,1982,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1983,1983,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1984,1984,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1985,1985,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1986,1986,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1987,1987,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1988,1988,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1989,1989,t,,M,
95,'340,Honduras,515,'01341,Apples,5510,Production,1990,1990,t,115.000000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,1991,1991,t,135.000000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,1992,1992,t,135.000000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,1993,1993,t,150.000000,A,
95,'340,Honduras,515,'01341,Apples,5510,Production,1994,1994,t,156.240000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,1995,1995,t,149.680000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,1996,1996,t,149.470000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,1997,1997,t,150.420000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,1998,1998,t,151.220000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,1999,1999,t,150.000000,A,
95,'340,Honduras,515,'01341,Apples,5510,Production,2000,2000,t,151.600000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2001,2001,t,145.000000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,2002,2002,t,159.000000,A,
95,'340,Honduras,515,'01341,Apples,5510,Production,2003,2003,t,160.000000,A,
95,'340,Honduras,515,'01341,Apples,5510,Production,2004,2004,t,161.000000,A,
95,'340,Honduras,515,'01341,Apples,5510,Production,2005,2005,t,162.000000,A,
95,'340,Honduras,515,'01341,Apples,5510,Production,2006,2006,t,175.000000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,2007,2007,t,172.940000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2008,2008,t,171.470000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2009,2009,t,172.350000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2010,2010,t,173.850000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2011,2011,t,175.340000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2012,2012,t,176.840000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2013,2013,t,178.330000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2014,2014,t,180.240000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2015,2015,t,182.540000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2016,2016,t,184.680000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2017,2017,t,186.630000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2018,2018,t,188.510000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2019,2019,t,190.340000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2020,2020,t,192.260000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2021,2021,t,194.110000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2022,2022,t,195.070000,I,
95,'340,Honduras,515,'01341,Apples,5510,Production,2023,2023,t,193.810000,E,
95,'340,Honduras,515,'01341,Apples,5510,Production,2024,2024,t,194.330000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1961,1961,An,32000.000000,X,Unofficial figure
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1962,1962,An,35000.000000,X,Unofficial figure
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1963,1963,An,38674.000000,A,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1964,1964,An,39834.000000,A,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1965,1965,An,40126.000000,A,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1966,1966,An,25525.000000,A,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1967,1967,An,25100.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1968,1968,An,24700.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1969,1969,An,24400.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1970,1970,An,24000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1971,1971,An,23600.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1972,1972,An,23200.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1973,1973,An,22800.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1974,1974,An,22479.000000,A,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1975,1975,An,22200.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1976,1976,An,22000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1977,1977,An,21800.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1978,1978,An,21500.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1979,1979,An,21200.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1980,1980,An,21300.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1981,1981,An,21400.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1982,1982,An,21400.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1983,1983,An,21500.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1984,1984,An,21600.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1985,1985,An,21700.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1986,1986,An,21800.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1987,1987,An,21900.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1988,1988,An,22000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1989,1989,An,22100.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1990,1990,An,22100.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1991,1991,An,22200.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1992,1992,An,22300.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1993,1993,An,22400.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1994,1994,An,22500.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1995,1995,An,22600.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1996,1996,An,22700.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1997,1997,An,22800.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1998,1998,An,22900.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,1999,1999,An,22900.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2000,2000,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2001,2001,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2002,2002,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2003,2003,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2004,2004,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2005,2005,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2006,2006,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2007,2007,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2008,2008,An,23000.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2009,2009,An,23100.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2010,2010,An,23100.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2011,2011,An,23150.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2012,2012,An,23150.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2013,2013,An,23150.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2014,2014,An,23200.000000,E,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2015,2015,An,23232.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2016,2016,An,23265.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2017,2017,An,23292.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2018,2018,An,23317.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2019,2019,An,23344.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2020,2020,An,23370.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2021,2021,An,23400.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2022,2022,An,23428.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2023,2023,An,23456.000000,I,
95,'340,Honduras,1107,'02132,Asses,5111,Stocks,2024,2024,An,23483.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1961,1961,ha,697.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1962,1962,ha,718.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1963,1963,ha,746.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1964,1964,ha,774.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1965,1965,ha,788.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1966,1966,ha,816.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1967,1967,ha,847.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1968,1968,ha,879.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1969,1969,ha,900.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1970,1970,ha,938.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1971,1971,ha,1007.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1972,1972,ha,1000.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1973,1973,ha,1000.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1974,1974,ha,1000.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1975,1975,ha,1000.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1976,1976,ha,1100.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1977,1977,ha,1100.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1978,1978,ha,1150.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1979,1979,ha,1200.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1980,1980,ha,1200.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1981,1981,ha,1200.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1982,1982,ha,1200.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1983,1983,ha,1250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1984,1984,ha,1250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1985,1985,ha,1300.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1986,1986,ha,1340.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1987,1987,ha,1200.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1988,1988,ha,1000.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1989,1989,ha,900.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1990,1990,ha,800.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1991,1991,ha,800.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1992,1992,ha,800.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1993,1993,ha,249.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1994,1994,ha,250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1995,1995,ha,250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1996,1996,ha,250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1997,1997,ha,250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1998,1998,ha,250.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,1999,1999,ha,250.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2000,2000,ha,240.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2001,2001,ha,240.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2002,2002,ha,280.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2003,2003,ha,305.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2004,2004,ha,330.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2005,2005,ha,355.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2006,2006,ha,365.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2007,2007,ha,375.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2008,2008,ha,380.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2009,2009,ha,390.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2010,2010,ha,367.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2011,2011,ha,299.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2012,2012,ha,268.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2013,2013,ha,246.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2014,2014,ha,245.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2015,2015,ha,400.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2016,2016,ha,740.000000,A,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2017,2017,ha,462.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2018,2018,ha,534.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2019,2019,ha,579.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2020,2020,ha,569.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2021,2021,ha,570.000000,I,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2022,2022,ha,572.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2023,2023,ha,570.000000,E,
95,'340,Honduras,572,'01311,Avocados,5312,Area harvested,2024,2024,ha,571.000000,E,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1961,1961,kg/ha,5144.900000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1962,1962,kg/ha,5129.500000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1963,1963,kg/ha,5124.700000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1964,1964,kg/ha,5116.300000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1965,1965,kg/ha,5208.100000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1966,1966,kg/ha,5202.200000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1967,1967,kg/ha,5209.000000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1968,1968,kg/ha,5195.700000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1969,1969,kg/ha,5192.200000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1970,1970,kg/ha,5224.900000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1971,1971,kg/ha,3684.200000,A,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1972,1972,kg/ha,4200.000000,E,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1973,1973,kg/ha,4200.000000,E,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1974,1974,kg/ha,4500.000000,E,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1975,1975,kg/ha,4600.000000,E,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1976,1976,kg/ha,4363.600000,E,
95,'340,Honduras,572,'01311,Avocados,5412,Yield,1977,1977,kg/ha,4727.300000,E,
