Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2016,2016,1000 USD,8131.100000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2017,2017,1000 USD,12704.490000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2018,2018,1000 USD,15719.910000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2019,2019,1000 USD,18604.940000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2020,2020,1000 USD,28917.490000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2021,2021,1000 USD,39404.160000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2023,2023,1000 USD,40158.460000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5622,Import value,2024,2024,1000 USD,32652.190000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2002,2002,t,443.500000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2004,2004,t,40.000000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2006,2006,t,0.120000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2014,2014,t,15.000000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2015,2015,t,355.420000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2016,2016,t,31.750000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2017,2017,t,250.000000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2018,2018,t,4.210000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2019,2019,t,932.200000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2020,2020,t,6386.380000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2021,2021,t,7310.210000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2023,2023,t,8913.940000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5910,Export quantity,2024,2024,t,15061.170000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2002,2002,1000 USD,85.130000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2004,2004,1000 USD,10.820000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2006,2006,1000 USD,0.160000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2014,2014,1000 USD,6.330000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2015,2015,1000 USD,154.070000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2016,2016,1000 USD,11.120000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2017,2017,1000 USD,72.500000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2018,2018,1000 USD,9.800000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2019,2019,1000 USD,338.710000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2020,2020,1000 USD,1880.670000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2021,2021,1000 USD,3067.770000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2023,2023,1000 USD,4788.020000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5922,Export value,2024,2024,1000 USD,5095.700000,A
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5157,Agricultural Use,2006,2006,t,58.000000,I
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5157,Agricultural Use,2009,2009,t,1714.000000,I
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5157,Agricultural Use,2010,2010,t,5219.000000,I
95,'340,Honduras,4016,Potassium chloride (muriate of potash) (MOP),5157,Agricultural Use,2011,2011,t,5420.000000,I
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2002,2002,t,68.680000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2003,2003,t,61.130000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2004,2004,t,133.230000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2005,2005,t,0.010000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2007,2007,t,1.420000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2009,2009,t,0.120000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2010,2010,t,351.230000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2011,2011,t,185.820000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2012,2012,t,1027.010000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2014,2014,t,2010.050000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2015,2015,t,1771.940000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2016,2016,t,3837.940000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2017,2017,t,1695.520000,X
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2018,2018,t,4328.130000,X
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2019,2019,t,4175.100000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2020,2020,t,2253.260000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2021,2021,t,3455.820000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2023,2023,t,2053.040000,A
95,'340,Honduras,4025,Potassium nitrate,5610,Import quantity,2024,2024,t,3407.850000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2002,2002,1000 USD,37.960000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2003,2003,1000 USD,27.800000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2004,2004,1000 USD,52.850000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2005,2005,1000 USD,0.110000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2007,2007,1000 USD,24.530000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2009,2009,1000 USD,0.340000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2010,2010,1000 USD,356.650000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2011,2011,1000 USD,213.360000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2012,2012,1000 USD,1043.160000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2014,2014,1000 USD,2100.070000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2015,2015,1000 USD,1723.750000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2016,2016,1000 USD,3585.560000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2017,2017,1000 USD,1497.930000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2018,2018,1000 USD,3867.860000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2019,2019,1000 USD,3418.320000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2020,2020,1000 USD,1742.030000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2021,2021,1000 USD,2811.960000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2023,2023,1000 USD,2543.030000,A
95,'340,Honduras,4025,Potassium nitrate,5622,Import value,2024,2024,1000 USD,3547.500000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2002,2002,t,502.490000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2003,2003,t,120.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2004,2004,t,187.610000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2005,2005,t,2142.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2010,2010,t,22.060000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2011,2011,t,35.060000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2014,2014,t,126.500000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2015,2015,t,40.400000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2016,2016,t,7.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2017,2017,t,258.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2018,2018,t,809.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2019,2019,t,365.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2020,2020,t,140.300000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2021,2021,t,120.000000,A
95,'340,Honduras,4025,Potassium nitrate,5910,Export quantity,2023,2023,t,230.000000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2002,2002,1000 USD,88.110000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2003,2003,1000 USD,40.840000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2004,2004,1000 USD,78.660000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2005,2005,1000 USD,757.440000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2010,2010,1000 USD,29.440000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2011,2011,1000 USD,49.830000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2014,2014,1000 USD,144.900000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2015,2015,1000 USD,36.880000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2016,2016,1000 USD,6.910000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2017,2017,1000 USD,228.780000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2018,2018,1000 USD,752.700000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2019,2019,1000 USD,349.750000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2020,2020,1000 USD,125.680000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2021,2021,1000 USD,109.060000,A
95,'340,Honduras,4025,Potassium nitrate,5922,Export value,2023,2023,1000 USD,332.720000,A
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2004,2004,t,138824.000000,I
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2005,2005,t,166367.000000,I
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2006,2006,t,194479.000000,I
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2007,2007,t,183278.000000,I
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2008,2008,t,2949.000000,I
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2010,2010,t,336.000000,I
95,'340,Honduras,4025,Potassium nitrate,5157,Agricultural Use,2011,2011,t,186.000000,I
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2002,2002,t,1154.530000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2003,2003,t,140.240000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2004,2004,t,2710.680000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2005,2005,t,2336.420000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2006,2006,t,336.090000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2007,2007,t,1698.790000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2009,2009,t,89.380000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2010,2010,t,1101.680000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2011,2011,t,1549.660000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2012,2012,t,1222.510000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2014,2014,t,1993.410000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2015,2015,t,2227.060000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2016,2016,t,3490.150000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2017,2017,t,4670.470000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2018,2018,t,5126.940000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2019,2019,t,2231.800000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2020,2020,t,4264.600000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2021,2021,t,2754.050000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2023,2023,t,3203.210000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5610,Import quantity,2024,2024,t,2249.140000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2002,2002,1000 USD,339.130000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2003,2003,1000 USD,50.230000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2004,2004,1000 USD,813.920000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2005,2005,1000 USD,832.380000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2006,2006,1000 USD,165.820000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2007,2007,1000 USD,735.870000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2009,2009,1000 USD,122.110000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2010,2010,1000 USD,686.470000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2011,2011,1000 USD,912.200000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2012,2012,1000 USD,919.950000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2014,2014,1000 USD,1509.070000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2015,2015,1000 USD,1604.320000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2016,2016,1000 USD,1947.460000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2017,2017,1000 USD,2427.680000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2018,2018,1000 USD,2830.610000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2019,2019,1000 USD,1297.980000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2020,2020,1000 USD,2125.850000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2021,2021,1000 USD,1608.500000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2023,2023,1000 USD,2639.300000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5622,Import value,2024,2024,1000 USD,1600.350000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2005,2005,t,403.800000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2006,2006,t,17.500000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2007,2007,t,22.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2009,2009,t,2022.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2011,2011,t,125.340000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2014,2014,t,65.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2016,2016,t,31.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2017,2017,t,200.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2018,2018,t,212.950000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2019,2019,t,346.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2020,2020,t,93.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2021,2021,t,425.000000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5910,Export quantity,2024,2024,t,312.500000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2005,2005,1000 USD,132.120000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2006,2006,1000 USD,7.350000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2007,2007,1000 USD,9.240000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2009,2009,1000 USD,1539.830000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2011,2011,1000 USD,50.030000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2014,2014,1000 USD,59.540000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2016,2016,1000 USD,17.650000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2017,2017,1000 USD,110.250000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2018,2018,1000 USD,120.220000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2019,2019,1000 USD,271.300000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2020,2020,1000 USD,57.010000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2021,2021,1000 USD,315.100000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5922,Export value,2024,2024,1000 USD,280.270000,A
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5157,Agricultural Use,2004,2004,t,2711.000000,I
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5157,Agricultural Use,2005,2005,t,1932.000000,I
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5157,Agricultural Use,2006,2006,t,318.000000,I
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5157,Agricultural Use,2010,2010,t,1102.000000,I
95,'340,Honduras,4017,Potassium sulphate (sulphate of potash) (SOP),5157,Agricultural Use,2011,2011,t,1425.000000,I
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2002,2002,t,0.160000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2003,2003,t,0.110000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2004,2004,t,1.410000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2007,2007,t,102.570000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2009,2009,t,135.060000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2011,2011,t,0.700000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2012,2012,t,0.000000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2014,2014,t,110.000000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2016,2016,t,566.300000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2017,2017,t,602.130000,X
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2018,2018,t,508.450000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2019,2019,t,393.520000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2020,2020,t,82.140000,A
95,'340,Honduras,4005,Sodium nitrate,5610,Import quantity,2024,2024,t,154.250000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2002,2002,1000 USD,0.090000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2003,2003,1000 USD,0.600000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2004,2004,1000 USD,1.790000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2007,2007,1000 USD,55.460000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2009,2009,1000 USD,84.080000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2011,2011,1000 USD,4.750000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2012,2012,1000 USD,0.420000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2014,2014,1000 USD,85.260000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2016,2016,1000 USD,274.200000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2017,2017,1000 USD,311.540000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2018,2018,1000 USD,279.040000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2019,2019,1000 USD,220.880000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2020,2020,1000 USD,76.510000,A
95,'340,Honduras,4005,Sodium nitrate,5622,Import value,2024,2024,1000 USD,134.970000,A
95,'340,Honduras,4005,Sodium nitrate,5910,Export quantity,2018,2018,t,1.430000,A
95,'340,Honduras,4005,Sodium nitrate,5910,Export quantity,2024,2024,t,8.750000,A
95,'340,Honduras,4005,Sodium nitrate,5922,Export value,2018,2018,1000 USD,3.260000,A
95,'340,Honduras,4005,Sodium nitrate,5922,Export value,2024,2024,1000 USD,18.290000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2002,2002,t,6.210000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2003,2003,t,339.380000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2004,2004,t,0.010000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2005,2005,t,3.820000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2007,2007,t,0.070000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2019,2019,t,2.760000,A
95,'340,Honduras,4012,Superphosphates above 35%,5610,Import quantity,2021,2021,t,4.890000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2002,2002,1000 USD,15.300000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2003,2003,1000 USD,83.110000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2004,2004,1000 USD,0.210000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2005,2005,1000 USD,8.390000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2007,2007,1000 USD,0.430000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2019,2019,1000 USD,9.680000,A
95,'340,Honduras,4012,Superphosphates above 35%,5622,Import value,2021,2021,1000 USD,9.460000,A
95,'340,Honduras,4012,Superphosphates above 35%,5910,Export quantity,2003,2003,t,70.200000,A
95,'340,Honduras,4012,Superphosphates above 35%,5922,Export value,2003,2003,1000 USD,16.050000,A
95,'340,Honduras,4012,Superphosphates above 35%,5157,Agricultural Use,2005,2005,t,4.000000,I
95,'340,Honduras,4012,Superphosphates above 35%,5157,Agricultural Use,2008,2008,t,2394.000000,I
95,'340,Honduras,4013,"Superphosphates, other",5610,Import quantity,2018,2018,t,68.080000,A
95,'340,Honduras,4013,"Superphosphates, other",5610,Import quantity,2019,2019,t,0.920000,A
95,'340,Honduras,4013,"Superphosphates, other",5610,Import quantity,2020,2020,t,2.500000,A
95,'340,Honduras,4013,"Superphosphates, other",5622,Import value,2018,2018,1000 USD,43.160000,A
95,'340,Honduras,4013,"Superphosphates, other",5622,Import value,2019,2019,1000 USD,3.230000,A
95,'340,Honduras,4013,"Superphosphates, other",5622,Import value,2020,2020,1000 USD,23.380000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2002,2002,t,47848.870000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2003,2003,t,60683.100000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2004,2004,t,37597.030000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2005,2005,t,35952.040000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2006,2006,t,85809.620000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2007,2007,t,79076.840000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2009,2009,t,60810.870000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2010,2010,t,82828.860000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2011,2011,t,128026.700000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2012,2012,t,126987.330000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2014,2014,t,103967.900000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2015,2015,t,111558.820000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2016,2016,t,143032.930000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2017,2017,t,157715.350000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2018,2018,t,178390.810000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2019,2019,t,134078.540000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2020,2020,t,190619.620000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2021,2021,t,173224.310000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2023,2023,t,166700.890000,A
95,'340,Honduras,4001,Urea,5610,Import quantity,2024,2024,t,179565.060000,A
95,'340,Honduras,4001,Urea,5622,Import value,2002,2002,1000 USD,8911.270000,A
95,'340,Honduras,4001,Urea,5622,Import value,2003,2003,1000 USD,10480.380000,A
95,'340,Honduras,4001,Urea,5622,Import value,2004,2004,1000 USD,7703.270000,A
95,'340,Honduras,4001,Urea,5622,Import value,2005,2005,1000 USD,9998.930000,A
95,'340,Honduras,4001,Urea,5622,Import value,2006,2006,1000 USD,24056.810000,A
95,'340,Honduras,4001,Urea,5622,Import value,2007,2007,1000 USD,27686.520000,A
95,'340,Honduras,4001,Urea,5622,Import value,2009,2009,1000 USD,18666.670000,A
