Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7001,January,,19.087761900000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7002,February,,19.163009519999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7003,March,,19.240400000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7004,April,,19.309049999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7005,May,,19.377931820000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7006,June,,19.456223810000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7007,July,,19.534754549999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7008,August,,19.617360869999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7009,September,,19.696549999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7010,October,,19.770550000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7011,November,,19.848522729999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2012,2012,7012,December,,19.924878950000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7021,Annual value,,20.353779169999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7001,January,,20.001650000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7002,February,,20.080500000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7003,March,,20.148399999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7004,April,,20.218299999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7005,May,,20.300000000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7006,June,,20.379999999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7007,July,,20.456299999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7008,August,,20.459199999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7009,September,,20.525600000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7010,October,,20.531199999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7011,November,,20.550300000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2013,2013,7012,December,,20.593900000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7021,Annual value,,20.987158330000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7001,January,,20.626500000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7002,February,,20.673600000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7003,March,,20.730100000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7004,April,,20.774400000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7005,May,,20.821100000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7006,June,,20.919899999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7007,July,,20.964900000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7008,August,,21.051600000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7009,September,,21.165099999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7010,October,,21.288799999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7011,November,,21.354600000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2014,2014,7012,December,,21.475300000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7021,Annual value,,21.945174999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7001,January,,21.606100000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7002,February,,21.775500000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7003,March,,21.835799999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7004,April,,21.940300000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7005,May,,21.937799999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7006,June,,21.924700000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7007,July,,21.919100000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7008,August,,21.980699999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7009,September,,21.948000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7010,October,,22.038499999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7011,November,,22.145099999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2015,2015,7012,December,,22.290500000000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7021,Annual value,,22.835018389999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7001,January,,22.454799999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7002,February,,22.587499999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7003,March,,22.626100000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7004,April,,22.590199999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7005,May,,22.608000000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7006,June,,22.741700000000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7007,July,,22.839400000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7008,August,,22.888978259999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7009,September,,22.965599999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7010,October,,23.081483330000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7011,November,,23.180459089999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2016,2016,7012,December,,23.456000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7021,Annual value,,23.487083940000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7001,January,,23.587390480000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7002,February,,23.567300000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7003,March,,23.531665220000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7004,April,,23.462326670000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7005,May,,23.470236360000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7006,June,,23.443686360000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7007,July,,23.434961900000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7008,August,,23.372326090000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7009,September,,23.382735000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7010,October,,23.466164710000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7011,November,,23.568261900000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2017,2017,7012,December,,23.557952629999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7021,Annual value,,23.902728289999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7001,January,,23.598881819999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7002,February,,23.563804999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7003,March,,23.616310530000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7004,April,,23.651419050000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7005,May,,23.801586360000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7006,June,,23.952557140000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7007,July,,23.986168180000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7008,August,,23.997599999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7009,September,,24.039300000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7010,October,,24.074044440000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7011,November,,24.222409089999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2018,2018,7012,December,,24.328657889999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7021,Annual value,,24.508538909999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7001,January,,24.337213640000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7002,February,,24.383530000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7003,March,,24.422899999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7004,April,,24.433100000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7005,May,,24.457490910000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7006,June,,24.505320000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7007,July,,24.499482610000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7008,August,,24.540600000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7009,September,,24.605589470000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7010,October,,24.634973680000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7011,November,,24.636852380000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2019,2019,7012,December,,24.645414290000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7021,Annual value,,24.581880519999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7001,January,,24.649518180000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7002,February,,24.671420000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7003,March,,24.715222730000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7004,April,,24.805800000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7005,May,,24.830380949999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7006,June,,24.775468180000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7007,July,,24.679073910000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7008,August,,24.541028570000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7009,September,,24.482780949999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7010,October,,24.398000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7011,November,,24.285200000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2020,2020,7012,December,,24.148672730000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7021,Annual value,,24.016655320000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7001,January,,24.096350000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7002,February,,24.076129999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7003,March,,24.029100000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7004,April,,24.013778949999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7005,May,,23.998319049999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7006,June,,23.964504550000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7007,July,,23.764595450000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7008,August,,23.759890909999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7009,September,,24.058742859999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7010,October,,24.087638890000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7011,November,,24.106904549999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2021,2021,7012,December,,24.243908699999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7021,Annual value,,24.485873730000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7001,January,,24.428799999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7002,February,,24.491230000000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7003,March,,24.375182610000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7004,April,,24.337327779999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7005,May,,24.376214290000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7006,June,,24.392890909999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7007,July,,24.431361899999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7008,August,,24.457147830000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7009,September,,24.588633330000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7010,October,,24.672371429999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7011,November,,24.668681820000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2022,2022,7012,December,,24.610642859999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7021,Annual value,,24.601646420000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7001,January,,24.585580950000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7002,February,,24.555230000000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7003,March,,24.576021740000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7004,April,,24.566187500000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7005,May,,24.558709090000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7006,June,,24.593563639999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7007,July,,24.591166670000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7008,August,,24.588465220000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7009,September,,24.623795000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7010,October,,24.660405260000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7011,November,,24.674431819999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2023,2023,7012,December,,24.646204999999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7021,Annual value,,24.799282439999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7001,January,,24.642527269999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7002,February,,24.663152380000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7003,March,,24.672461110000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7004,April,,24.667623809999998,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7005,May,,24.692399999999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7006,June,,24.706935000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7007,July,,24.734500000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7008,August,,24.758800000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7009,September,,24.787600000000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7010,October,,24.899047370000002,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7011,November,,25.073347620000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2024,2024,7012,December,,25.292994740000001,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7021,Annual value,,25.952674819999999,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7001,January,,25.448667526245117,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7002,February,,25.555589675903320,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7003,March,,25.609294891357425,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7004,April,,25.698183059692383,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7005,May,,25.892210006713867,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7006,June,,26.063591003417969,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7007,July,,26.188999176025391,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7008,August,,26.062433242797852,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7009,September,,26.078378677368164,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7010,October,,26.208349227905273,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7011,November,,26.282400131225582,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2025,2025,7012,December,,26.343999862670895,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7001,January,,26.414215087890625,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7002,February,,26.477304458618164,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7003,March,,26.518676757812500,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7004,April,,26.570390701293945,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7005,May,,26.628545761108398,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7006,June,,26.693363189697266,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,2026,2026,7007,July,,26.637000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1970,1970,7021,Annual value,,2.000000001000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1971,1971,7021,Annual value,,2.000000001000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1972,1972,7021,Annual value,,2.000009211000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1973,1973,7021,Annual value,,2.000000768000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1974,1974,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1975,1975,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1976,1976,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1977,1977,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1978,1978,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1979,1979,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1980,1980,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1981,1981,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1982,1982,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1983,1983,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1984,1984,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1985,1985,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1986,1986,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1987,1987,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1988,1988,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1989,1989,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1990,1990,7021,Annual value,,4.111983333000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1991,1991,7021,Annual value,,5.316666667000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1992,1992,7021,Annual value,,5.497916667000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1993,1993,7021,Annual value,,6.471583333000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1994,1994,7021,Annual value,,8.408757500000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1995,1995,7021,Annual value,,9.470986667000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1996,1996,7021,Annual value,,11.705302500000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1997,1997,7021,Annual value,,13.003474170000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1998,1998,7021,Annual value,,13.385014999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,1999,1999,7021,Annual value,,14.213168330000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2000,2000,7021,Annual value,,14.840624999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2001,2001,7021,Annual value,,15.476825000000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2002,2002,7021,Annual value,,16.437058329999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2003,2003,7021,Annual value,,17.352491669999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2004,2004,7021,Annual value,,18.209724999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2005,2005,7021,Annual value,,18.832341670000002,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2006,2006,7021,Annual value,,18.895208329999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2007,2007,7021,Annual value,,18.895099999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2008,2008,7021,Annual value,,18.903758329999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2009,2009,7021,Annual value,,18.895099999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2010,2010,7021,Annual value,,18.895099999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2011,2011,7021,Annual value,,18.917141670000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2012,2012,7021,Annual value,,19.502249509999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2013,2013,7021,Annual value,,20.353779169999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2014,2014,7021,Annual value,,20.987158330000000,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2015,2015,7021,Annual value,,21.945174999999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2016,2016,7021,Annual value,,22.835018389999998,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2017,2017,7021,Annual value,,23.487083940000002,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2018,2018,7021,Annual value,,23.902728289999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2019,2019,7021,Annual value,,24.508538909999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2020,2020,7021,Annual value,,24.581880519999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2021,2021,7021,Annual value,,24.016655320000002,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2022,2022,7021,Annual value,,24.485873730000002,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2023,2023,7021,Annual value,,24.601646420000002,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2024,2024,7021,Annual value,,24.799282439999999,X
95,'340,Honduras,SLC,Standard local currency units per USD,HNL,Lempira,2025,2025,7021,Annual value,,25.952674819999999,X
