key,lat,lon,elev_m,year,month,rain_mm,tmax_mean_c,tmin_mean_c,n_days
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,5,,27.54,19.14,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,6,,25.41,18.69,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,7,,26.43,18.24,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,8,,25.99,18.34,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,9,,25.54,17.9,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,10,,23.78,17.81,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,11,,22.23,17.71,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2020,12,,21.7,15.82,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,1,,22.21,15.75,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,2,,24.34,14.82,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,3,,25.14,15.48,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,4,,27.13,17.52,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,5,,28.18,18.79,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,6,,26.82,18.5,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,7,,25.74,18.06,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,8,,25.37,18.02,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,9,,25.75,18.04,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,10,,25.06,17.81,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,11,,21.53,16.26,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2021,12,,22.89,15.97,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,1,,22.38,15.31,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,2,,22.3,15.22,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,3,,25.35,16.26,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,4,,28.18,17.55,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,5,,27.42,18.28,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,6,,24.23,17.9,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,7,,25.09,18.04,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,8,,25.32,18.08,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,9,,24.83,18.3,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,10,,23.72,17.48,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,11,,23.34,17.26,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2022,12,,22.42,15.55,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,1,,23.54,14.82,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,2,,25.03,15.38,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,3,,27.89,16.47,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,4,,30.07,17.58,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,5,,29.11,18.87,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,6,,29.18,19.72,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,7,,26.44,19.08,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,8,,26.69,19.25,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,9,,26.34,18.94,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,10,,24.81,18.58,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,11,,23.11,18.04,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2023,12,,21.97,16.19,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,1,,24.38,16.05,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,2,,25.47,14.77,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,3,,30.21,17.98,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,4,,29.57,19.07,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,5,,32.38,21.09,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,6,,27.18,19.91,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,7,,25.2,19.09,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,8,,25.93,18.98,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,9,,26.51,19.12,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,10,,24.0,18.5,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,11,,22.65,17.08,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2024,12,,20.79,16.57,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,1,,22.09,16.35,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,2,,23.74,16.85,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,3,,26.96,17.2,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,4,,26.01,17.12,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,5,,30.12,19.46,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,6,,25.98,18.66,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,7,,26.0,18.51,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,8,,26.24,18.25,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,9,,26.41,18.68,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,10,,23.85,18.03,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,11,,22.35,17.11,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2025,12,,22.16,17.25,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,1,,20.69,15.14,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,2,,21.53,13.58,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,3,,23.76,16.28,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,4,,26.06,17.53,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,5,,29.61,19.15,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,6,,26.69,19.15,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,7,,25.92,18.84,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,8,,26.49,19.25,0
comayagua_siguatepeque,14.599998,-87.799995,1089.0,2026,9,,26.78,19.42,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,1,,19.35,11.71,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,2,,20.82,13.6,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,3,,24.5,15.26,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,4,,24.31,15.89,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,5,,26.59,16.98,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,6,,24.74,17.09,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,7,,23.69,16.6,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,8,,24.31,16.81,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,9,,23.57,16.58,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,10,,22.45,16.17,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,11,,20.52,14.36,0
copan_santarosa,14.800003,-88.799995,1141.0,1981,12,,20.99,14.42,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,1,,21.88,14.43,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,2,,22.33,15.02,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,3,,24.99,14.88,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,4,,27.04,16.67,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,5,,25.87,17.25,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,6,,24.69,17.34,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,7,,23.07,16.59,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,8,,23.44,16.95,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,9,,23.44,16.67,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,10,,22.08,15.8,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,11,,21.03,15.04,0
copan_santarosa,14.800003,-88.799995,1141.0,1982,12,,20.98,13.85,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,1,,20.82,13.75,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,2,,23.94,13.84,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,3,,26.45,14.94,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,4,,27.22,17.09,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,5,,27.98,18.05,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,6,,25.82,17.42,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,7,,23.47,17.07,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,8,,24.06,17.0,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,9,,24.04,16.38,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,10,,22.01,16.01,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,11,,23.02,15.51,0
copan_santarosa,14.800003,-88.799995,1141.0,1983,12,,21.89,14.35,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,1,,19.81,13.28,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,2,,21.49,14.6,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,3,,24.5,14.77,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,4,,28.25,16.29,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,5,,25.62,16.67,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,6,,24.22,16.97,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,7,,23.55,16.35,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,8,,23.51,16.48,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,9,,23.72,16.1,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,10,,22.77,16.09,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,11,,20.59,13.53,0
copan_santarosa,14.800003,-88.799995,1141.0,1984,12,,20.42,13.94,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,1,,20.12,12.45,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,2,,21.8,13.59,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,3,,23.87,15.25,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,4,,24.69,16.03,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,5,,26.5,16.84,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,6,,24.84,16.79,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,7,,23.72,16.21,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,8,,23.88,16.35,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,9,,23.68,16.26,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,10,,23.03,16.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,11,,21.54,15.14,0
copan_santarosa,14.800003,-88.799995,1141.0,1985,12,,20.26,14.81,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,1,,18.85,12.82,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,2,,23.86,12.99,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,3,,23.26,12.48,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,4,,25.69,14.92,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,5,,26.58,17.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,6,,24.29,16.87,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,7,,22.86,16.61,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,8,,23.81,16.94,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,9,,23.48,16.46,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,10,,22.56,16.11,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,11,,22.26,16.11,0
copan_santarosa,14.800003,-88.799995,1141.0,1986,12,,21.48,14.85,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,1,,20.63,12.14,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,2,,23.84,13.77,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,3,,26.52,15.43,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,4,,24.79,15.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,5,,26.71,16.52,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,6,,25.7,17.37,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,7,,23.98,17.43,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,8,,23.89,17.37,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,9,,24.14,16.65,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,10,,20.97,15.45,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,11,,21.65,14.7,0
copan_santarosa,14.800003,-88.799995,1141.0,1987,12,,22.12,14.53,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,1,,20.03,13.82,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,2,,21.35,14.37,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,3,,23.62,14.4,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,4,,26.58,16.24,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,5,,27.16,16.95,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,6,,25.73,16.94,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,7,,24.06,17.04,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,8,,24.21,16.68,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,9,,24.02,16.88,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,10,,21.27,16.04,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,11,,22.53,15.56,0
copan_santarosa,14.800003,-88.799995,1141.0,1988,12,,19.5,13.95,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,1,,20.62,14.65,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,2,,20.31,12.84,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,3,,23.9,12.81,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,4,,25.34,15.94,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,5,,25.2,16.85,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,6,,25.04,16.68,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,7,,23.82,16.96,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,8,,24.32,16.44,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,9,,23.51,16.72,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,10,,22.03,15.69,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,11,,22.05,16.02,0
copan_santarosa,14.800003,-88.799995,1141.0,1989,12,,20.11,12.89,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,1,,21.07,15.0,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,2,,22.48,13.94,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,3,,23.36,14.8,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,4,,25.21,16.57,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,5,,26.01,17.18,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,6,,24.38,17.52,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,7,,24.15,17.07,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,8,,23.93,17.02,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,9,,23.96,17.0,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,10,,22.5,16.4,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,11,,20.01,15.04,0
copan_santarosa,14.800003,-88.799995,1141.0,1990,12,,20.56,14.42,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,1,,22.39,14.75,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,2,,22.26,13.97,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,3,,26.96,14.67,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,4,,28.11,17.36,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,5,,26.35,17.38,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,6,,25.14,17.39,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,7,,24.19,17.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,8,,24.31,17.24,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,9,,24.23,16.97,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,10,,22.47,16.03,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,11,,20.21,15.13,0
copan_santarosa,14.800003,-88.799995,1141.0,1991,12,,20.36,15.07,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,1,,21.55,14.35,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,2,,23.13,14.39,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,3,,25.26,15.74,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,4,,25.56,16.48,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,5,,24.43,16.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,6,,25.24,17.32,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,7,,23.51,16.67,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,8,,23.85,16.89,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,9,,23.41,16.61,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,10,,22.78,16.64,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,11,,22.47,15.89,0
copan_santarosa,14.800003,-88.799995,1141.0,1992,12,,20.54,14.93,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,1,,21.14,13.88,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,2,,22.73,13.97,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,3,,24.36,14.27,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,4,,26.48,16.88,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,5,,26.36,17.14,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,6,,25.33,17.29,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,7,,23.84,17.08,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,8,,23.43,16.65,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,9,,23.35,16.58,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,10,,22.77,16.33,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,11,,20.96,15.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1993,12,,20.64,13.81,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,1,,20.86,13.84,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,2,,22.55,14.31,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,3,,25.11,14.83,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,4,,26.33,16.45,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,5,,25.65,17.19,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,6,,24.88,16.93,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,7,,24.26,16.82,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,8,,24.64,16.8,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,9,,23.57,16.93,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,10,,23.79,16.03,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,11,,21.91,15.15,0
copan_santarosa,14.800003,-88.799995,1141.0,1994,12,,20.99,14.41,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,1,,21.95,13.12,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,2,,22.15,13.47,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,3,,25.69,14.99,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,4,,27.14,16.97,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,5,,27.0,17.13,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,6,,25.31,17.28,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,7,,23.63,16.99,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,8,,24.64,17.0,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,9,,23.45,17.11,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,10,,22.84,16.52,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,11,,21.48,15.84,0
copan_santarosa,14.800003,-88.799995,1141.0,1995,12,,21.21,15.39,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,1,,20.03,12.77,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,2,,21.17,13.9,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,3,,23.25,13.22,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,4,,24.75,16.67,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,5,,24.36,17.05,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,6,,24.2,17.21,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,7,,23.3,16.85,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,8,,23.7,16.52,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,9,,24.33,16.66,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,10,,22.64,16.48,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,11,,19.92,14.85,0
copan_santarosa,14.800003,-88.799995,1141.0,1996,12,,20.57,14.45,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,1,,21.02,13.57,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,2,,22.02,14.39,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,3,,24.61,15.86,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,4,,27.91,16.69,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,5,,26.48,17.25,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,6,,24.32,16.96,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,7,,23.68,17.38,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,8,,23.83,17.29,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,9,,24.08,17.07,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,10,,23.0,16.74,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,11,,22.64,16.54,0
copan_santarosa,14.800003,-88.799995,1141.0,1997,12,,21.56,13.58,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,1,,22.82,14.74,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,2,,26.8,13.89,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,3,,24.61,15.14,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,4,,28.13,16.72,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,5,,27.72,17.0,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,6,,25.74,17.66,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,7,,23.89,16.85,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,8,,24.64,17.21,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,9,,26.27,17.36,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,10,,22.73,16.91,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,11,,21.35,16.03,0
copan_santarosa,14.800003,-88.799995,1141.0,1998,12,,19.93,14.38,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,1,,19.96,13.56,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,2,,21.01,13.47,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,3,,23.57,14.28,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,4,,26.72,16.29,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,5,,26.11,16.79,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,6,,24.25,16.48,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,7,,23.23,16.44,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,8,,24.33,16.39,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,9,,23.57,16.25,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,10,,21.76,15.55,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,11,,18.81,13.05,0
copan_santarosa,14.800003,-88.799995,1141.0,1999,12,,19.36,12.98,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,1,,19.68,12.69,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,2,,20.42,12.95,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,3,,24.76,14.74,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,4,,25.9,15.35,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,5,,24.76,16.66,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,6,,23.58,16.62,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,7,,23.43,16.56,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,8,,23.41,16.58,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,9,,24.26,16.38,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,10,,21.64,15.84,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,11,,22.43,15.85,0
copan_santarosa,14.800003,-88.799995,1141.0,2000,12,,18.7,13.81,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,1,,19.39,12.41,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,2,,21.34,14.58,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,3,,24.82,12.59,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,4,,25.05,16.22,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,5,,25.12,16.77,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,6,,24.18,16.59,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,7,,24.32,16.64,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,8,,24.22,17.06,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,9,,24.36,16.11,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,10,,22.08,16.25,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,11,,20.59,14.56,0
copan_santarosa,14.800003,-88.799995,1141.0,2001,12,,20.54,14.99,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,1,,20.58,13.98,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,2,,20.98,14.19,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,3,,23.76,14.31,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,4,,25.0,15.69,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,5,,25.45,17.0,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,6,,25.36,17.29,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,7,,24.12,17.18,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,8,,24.53,17.06,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,9,,25.09,16.79,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,10,,23.21,16.53,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,11,,21.0,14.93,0
copan_santarosa,14.800003,-88.799995,1141.0,2002,12,,20.75,14.84,0
