town,year,month,rain_mm,grid_lat,grid_lon,source
copan,2018,11,34.55,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2018,12,27.09,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,1,32.01,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,2,12.73,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,3,4.45,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,4,20.96,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,5,198.29,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,6,168.87,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,7,107.72,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,8,180.01,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,9,227.86,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,10,281.38,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,11,52.03,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2019,12,32.4,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,1,33.52,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,2,27.14,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,3,26.39,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,4,15.5,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,5,175.57,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,6,141.07,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,7,190.46,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,8,237.44,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,9,322.18,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,10,195.95,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,11,310.3,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2020,12,28.57,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,1,28.7,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,2,27.03,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,3,20.47,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,4,90.7,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,5,65.71,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,6,283.49,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,7,131.74,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,8,254.24,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,9,158.89,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,10,170.24,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,11,59.71,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2021,12,15.9,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,1,25.76,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,2,24.91,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,3,14.15,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,4,71.11,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,5,179.98,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,6,241.86,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,7,163.64,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,8,274.28,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,9,395.75,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,10,176.71,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,11,83.19,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2022,12,17.57,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,1,20.62,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,2,10.28,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,3,31.85,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,4,24.52,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,5,129.09,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,6,152.08,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,7,193.85,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,8,150.69,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,9,98.9,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,10,161.33,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,11,102.1,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2023,12,41.47,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,1,11.54,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,2,7.08,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,3,3.58,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,4,27.96,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,5,41.85,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,6,326.01,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,7,210.78,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,8,155.4,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,9,274.25,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,10,70.55,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,11,163.65,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2024,12,48.61,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,1,28.57,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,2,15.56,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,3,13.3,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,4,39.6,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,5,81.47,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,6,392.13,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,7,193.48,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,8,157.09,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,9,309.38,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,10,192.82,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,11,38.68,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2025,12,42.11,14.5,271.5,"GPCC Full v2020 to 2019 + Monitoring v2020 after, 1deg (PSL)"
copan,2026,1,50.64,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,2,22.04,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,3,31.24,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,4,62.29,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,5,113.3,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,6,183.79,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,7,129.04,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
copan,2026,8,70.26,14.5,271.5,GPCC First Guess Monthly 1deg (PSL)
