town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2017,4,56.96,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,5,170.16,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,6,250.52,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,7,152.08,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,8,141.59,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,9,258.5,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,10,310.19,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,11,44.56,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2017,12,33.32,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,1,50.54,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,2,13.62,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,3,52.46,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,4,66.71,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,5,155.01,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,6,193.39,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,7,106.17,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,8,96.08,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,9,141.18,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,10,242.85,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,11,21.49,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2018,12,24.75,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,1,36.68,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,2,0.0,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,3,0.0,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,4,34.44,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,5,158.23,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,6,157.33,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,7,90.48,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,8,97.68,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,9,228.58,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,10,159.19,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,11,39.61,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2019,12,0.53,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,1,23.15,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,2,40.07,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
