town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2001,2,40.98,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,3,9.73,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,4,3.98,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,5,97.9,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,6,89.93,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,7,148.18,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,8,176.15,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,9,197.14,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,10,166.04,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,11,24.58,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2001,12,16.82,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,1,18.91,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,2,25.54,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,3,18.99,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,4,7.64,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,5,156.14,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,6,220.9,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,7,140.55,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,8,112.36,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,9,235.78,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,10,99.62,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,11,50.61,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2002,12,28.7,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,1,53.01,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
