town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,1985,9,156.86,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1985,10,130.39,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1985,11,31.14,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1985,12,4.69,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,1,37.17,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,2,38.52,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,3,16.44,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,4,0.72,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,5,113.6,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,6,64.15,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,7,75.85,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,8,78.76,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,9,64.4,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,10,91.45,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,11,70.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1986,12,9.64,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,1,3.55,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,2,1.89,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,3,23.51,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,4,17.26,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,5,65.5,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,6,180.69,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,7,126.71,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,8,172.24,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,9,163.65,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,10,16.54,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,11,10.51,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1987,12,14.52,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,1,8.05,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,2,13.67,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,3,10.25,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,4,36.72,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,5,83.07,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,6,274.54,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,7,167.56,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,8,269.47,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,9,270.1,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,10,150.95,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,11,14.14,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1988,12,8.98,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,1,7.96,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,2,3.7,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,3,6.77,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,4,28.13,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,5,191.89,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,6,148.33,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,7,100.48,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,8,237.52,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,9,238.7,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,10,86.79,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,11,43.76,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1989,12,8.92,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,1,8.91,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,2,9.07,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,3,54.78,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,4,97.01,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,5,228.33,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,6,128.18,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,7,103.11,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,8,135.25,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,9,160.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,10,147.41,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,11,115.72,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1990,12,13.81,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,1,15.07,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,2,3.92,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,3,5.88,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,4,14.18,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,5,67.79,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,6,144.93,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,7,57.13,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,8,77.91,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,9,96.61,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,10,192.79,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,11,15.08,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1991,12,32.53,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,1,13.76,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,2,8.68,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,3,27.52,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,4,44.65,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,5,79.46,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,6,354.91,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,7,155.17,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,8,107.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,9,220.13,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,10,98.7,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,11,25.81,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1992,12,23.45,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
